enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,category
15214,41,6,2023-08-13,2023-12-06,45,1.1,Negative
15215,460,22,2023-04-09,2023-05-15,91,1.6,Neutral
15216,492,21,2022-11-01,2023-02-06,72,2.2,Negative
15217,117,19,2023-12-22,2024-05-05,84,3.2,Positive
15218,144,6,2023-09-29,2023-11-16,22,2.8,Neutral
15219,257,14,2023-03-29,2023-09-17,33,3.7,Positive
15220,280,5,2022-11-06,2022-12-29,74,2.0,Negative
15221,384,11,2024-07-08,2024-12-05,93,2.3,Neutral
15222,165,6,2023-07-18,2023-10-03,26,4.9,Positive
15223,169,12,2023-07-19,2023-11-11,37,3.9,Neutral
15224,227,8,2023-02-08,2023-04-17,41,1.3,Positive
15225,423,3,2023-12-05,2024-02-04,70,3.0,Positive
15226,368,23,2023-07-31,2023-12-19,14,4.5,Positive
15227,101,11,2023-07-09,2023-11-27,71,2.7,Positive
15228,259,20,2022-12-15,2023-06-08,29,2.0,Negative
15229,182,10,2023-09-23,2024-01-28,48,4.6,Positive
15230,204,19,2022-12-06,2023-03-27,51,4.2,Positive
15231,243,17,2023-07-11,2023-10-10,78,2.8,Positive
15232,147,5,2024-10-05,2025-03-11,15,4.5,Positive
15233,347,3,2023-08-27,2023-12-26,70,3.0,Neutral
15234,263,8,2023-02-12,2023-04-21,58,2.4,Neutral
15235,250,11,2024-01-16,2024-05-22,87,2.3,Neutral
15236,327,17,2023-01-06,2023-04-02,34,2.8,Neutral
15237,272,20,2023-11-28,2023-12-31,73,2.7,Negative
15238,268,14,2023-12-30,2024-02-25,31,5.0,Positive
15239,239,10,2024-04-26,2024-09-06,30,2.8,Negative
15240,419,12,2022-10-19,2023-02-09,84,1.0,Negative
15241,396,22,2023-06-29,2023-09-29,29,1.1,Neutral
15242,71,5,2024-07-06,2024-10-01,33,4.5,Positive
15243,259,23,2023-02-21,2023-04-08,32,1.4,Negative
15244,425,18,2023-08-04,2023-09-09,30,2.7,Positive
15245,309,19,2024-08-17,2024-12-25,27,4.0,Positive
15246,91,1,2023-02-22,2023-05-17,22,3.3,Negative
15247,34,13,2024-05-04,2024-09-25,71,1.7,Negative
15248,121,6,2024-08-18,2025-01-22,26,2.3,Neutral
15249,259,2,2024-05-22,2024-08-14,98,4.6,Positive
15250,371,2,2024-05-23,2024-07-24,59,4.1,Positive
15251,459,19,2023-08-28,2024-02-02,58,2.8,Negative
15252,270,3,2023-09-25,2024-02-20,61,3.1,Neutral
15253,405,11,2024-02-23,2024-05-26,88,1.7,Negative
15254,10,12,2023-07-17,2023-11-27,69,4.0,Positive
15255,62,4,2023-05-13,2023-10-12,64,1.9,Neutral
15256,492,13,2024-07-07,2024-08-16,82,4.7,Positive
15257,452,19,2024-09-12,2024-12-12,82,4.8,Positive
15258,440,11,2023-06-15,2023-10-12,64,3.7,Negative
15259,369,16,2023-07-13,2023-11-09,57,1.4,Negative
15260,444,6,2024-07-16,2024-10-22,91,1.9,Neutral
15261,78,15,2024-01-22,2024-07-13,54,4.2,Positive
15262,133,9,2024-04-24,2024-10-19,86,4.6,Positive
15263,433,5,2023-01-04,2023-04-27,15,2.9,Negative
15264,449,4,2024-05-02,2024-08-13,32,2.1,Neutral
15265,189,13,2023-09-08,2023-12-08,20,4.2,Positive
15266,104,11,2023-02-07,2023-04-26,60,3.7,Negative
15267,244,23,2024-02-16,2024-04-16,40,3.1,Negative
15268,374,10,2023-07-19,2023-12-05,40,2.2,Neutral
15269,121,8,2023-07-22,2024-01-09,66,4.4,Positive
15270,248,5,2024-10-09,2025-03-24,53,2.2,Positive
15271,383,8,2024-05-13,2024-10-15,78,3.5,Negative
15272,68,3,2023-05-05,2023-10-09,49,3.5,Negative
15273,379,23,2023-03-11,2023-04-11,49,1.6,Negative
15274,316,7,2022-10-24,2023-01-21,32,1.3,Negative
15275,43,18,2023-02-09,2023-07-18,69,2.3,Negative
15276,195,21,2024-09-03,2025-01-08,2,4.9,Positive
15277,461,8,2023-10-21,2023-11-30,14,4.3,Positive
15278,322,10,2024-01-29,2024-05-10,51,4.9,Positive
15279,125,21,2023-05-18,2023-07-04,63,2.0,Negative
15280,413,15,2023-11-19,2024-02-08,80,3.4,Negative
15281,32,15,2023-10-20,2024-02-04,34,4.8,Positive
15282,95,1,2024-06-27,2024-09-03,15,3.3,Positive
15283,423,19,2023-04-27,2023-07-16,96,3.3,Negative
15284,255,20,2024-05-18,2024-07-13,50,3.1,Negative
15285,182,19,2024-01-07,2024-03-02,2,1.3,Positive
15286,425,2,2022-12-23,2023-04-24,37,1.1,Neutral
15287,305,19,2024-01-23,2024-03-17,8,4.9,Positive
15288,96,18,2023-04-18,2023-08-05,74,2.3,Negative
15289,305,21,2024-09-05,2024-12-30,32,2.7,Positive
15290,425,16,2024-05-12,2024-11-04,67,2.0,Positive
15291,56,8,2024-06-14,2024-10-02,70,2.5,Positive
15292,107,3,2024-02-18,2024-05-08,3,2.9,Positive
15293,395,6,2023-01-05,2023-06-03,100,1.8,Negative
15294,461,13,2023-12-12,2024-03-08,68,4.7,Positive
15295,195,23,2023-03-19,2023-07-25,65,3.9,Positive
15296,355,22,2023-04-27,2023-09-25,20,1.9,Neutral
15297,68,24,2024-02-18,2024-04-13,56,2.6,Neutral
15298,336,8,2024-01-02,2024-06-16,56,4.5,Positive
15299,381,22,2023-04-24,2023-06-04,43,2.2,Neutral
15300,121,1,2023-09-29,2024-01-21,84,4.2,Positive
15301,7,21,2023-08-23,2024-01-08,68,4.0,Positive
15302,264,17,2023-11-26,2024-04-14,36,4.0,Positive
15303,312,20,2023-05-25,2023-08-20,92,2.1,Neutral
15304,336,3,2023-06-04,2023-10-16,40,1.3,Negative
15305,171,7,2024-08-08,2024-09-12,85,2.9,Negative
15306,361,6,2023-06-10,2023-11-06,27,1.7,Neutral
15307,437,10,2023-07-28,2023-11-02,9,1.5,Positive
15308,336,13,2024-03-04,2024-07-23,94,2.4,Neutral
15309,210,17,2023-07-11,2023-10-03,11,3.0,Neutral
15310,227,11,2023-07-10,2023-09-28,14,3.1,Neutral
15311,395,20,2022-11-18,2023-05-04,48,3.5,Negative
15312,99,5,2024-07-03,2024-12-19,97,4.5,Positive
15313,303,3,2022-11-15,2023-01-03,57,1.8,Neutral
15314,426,14,2023-01-05,2023-06-13,82,1.4,Positive
15315,352,7,2023-12-24,2024-01-30,5,3.4,Negative
15316,259,8,2024-08-18,2025-02-13,83,4.7,Positive
15317,86,7,2022-10-13,2023-01-01,72,2.2,Negative
15318,169,2,2022-11-14,2023-02-20,24,1.5,Neutral
15319,248,23,2024-04-03,2024-06-26,38,4.6,Positive
15320,249,14,2024-09-01,2024-11-30,74,3.5,Positive
15321,185,20,2023-11-24,2024-02-15,90,4.6,Positive
15322,419,5,2023-05-16,2023-10-21,75,1.7,Neutral
15323,248,4,2024-01-10,2024-05-18,32,2.3,Positive
15324,182,2,2023-03-12,2023-04-14,31,4.4,Positive
15325,376,8,2022-10-27,2023-04-22,44,3.7,Positive
15326,56,11,2024-06-17,2024-10-30,54,4.2,Positive
15327,421,9,2024-02-03,2024-05-01,29,1.4,Neutral
15328,14,13,2022-11-19,2023-04-03,40,4.7,Positive
15329,336,20,2023-04-13,2023-10-07,8,2.0,Negative
15330,438,16,2023-07-01,2023-12-03,88,4.8,Positive
15331,495,4,2022-10-30,2023-03-18,16,3.3,Positive
15332,421,4,2024-09-11,2024-12-17,65,3.5,Negative
15333,363,5,2024-10-06,2025-01-08,88,4.3,Positive
15334,440,7,2023-08-15,2023-11-10,20,3.7,Negative
15335,456,17,2022-12-23,2023-02-26,45,2.2,Negative
15336,461,22,2023-11-12,2024-01-22,73,4.8,Positive
15337,178,15,2023-03-09,2023-05-13,26,4.6,Positive
15338,489,14,2024-01-16,2024-04-23,57,2.5,Negative
15339,210,15,2024-09-22,2025-02-13,100,4.3,Positive
15340,143,7,2023-05-13,2023-10-22,28,1.8,Negative
15341,27,20,2024-03-08,2024-07-01,34,4.6,Positive
15342,38,22,2023-02-26,2023-04-07,63,1.7,Positive
15343,468,6,2024-05-17,2024-08-19,97,2.9,Neutral
15344,485,7,2023-09-03,2024-02-09,19,3.0,Negative
15345,267,24,2023-10-21,2024-04-17,76,1.7,Neutral
15346,180,2,2024-06-23,2024-07-30,91,2.5,Positive
15347,379,18,2024-04-10,2024-06-05,0,2.8,Positive
15348,355,20,2022-12-26,2023-03-06,18,1.4,Negative
15349,27,10,2023-04-30,2023-09-06,35,3.1,Neutral
15350,21,16,2023-11-04,2024-02-05,68,3.9,Negative
15351,271,8,2023-03-31,2023-06-14,21,1.5,Negative
15352,63,21,2024-09-08,2024-12-18,73,4.7,Positive
15353,259,23,2024-02-21,2024-05-22,9,2.3,Negative
15354,448,21,2024-10-09,2024-11-21,52,2.2,Neutral
15355,277,24,2022-12-15,2023-01-30,87,3.2,Positive
15356,49,8,2022-10-12,2023-03-29,64,3.4,Negative
15357,336,18,2023-09-09,2023-10-25,81,1.3,Neutral
15358,94,5,2023-02-18,2023-03-28,54,2.2,Negative
15359,268,14,2024-07-04,2024-09-16,65,1.5,Neutral
15360,21,8,2023-09-26,2023-11-19,99,4.7,Positive
15361,59,15,2024-02-12,2024-05-14,51,1.1,Positive
15362,321,8,2024-04-27,2024-07-11,59,1.8,Negative
15363,117,23,2024-02-21,2024-03-25,67,2.6,Negative
15364,5,15,2023-03-08,2023-08-20,79,4.9,Positive
15365,178,14,2023-08-10,2024-01-20,71,4.1,Positive
15366,311,20,2024-02-25,2024-07-01,98,2.5,Negative
15367,101,4,2023-04-28,2023-10-03,61,1.3,Neutral
15368,67,8,2024-04-25,2024-07-15,72,3.7,Negative
15369,265,24,2023-04-18,2023-08-01,15,1.3,Neutral
15370,182,20,2023-03-07,2023-08-23,5,3.9,Negative
15371,164,7,2024-02-28,2024-08-17,37,3.3,Positive
15372,95,2,2023-09-06,2024-01-07,48,2.1,Positive
15373,86,18,2024-05-10,2024-08-27,61,1.6,Negative
15374,492,9,2022-12-08,2023-05-17,25,4.4,Positive
15375,272,22,2024-08-04,2024-09-26,17,4.4,Positive
15376,287,9,2023-09-03,2023-12-18,9,4.9,Positive
15377,304,14,2023-08-04,2023-09-23,87,2.4,Negative
15378,287,4,2023-10-13,2024-02-02,20,4.8,Positive
15379,321,12,2022-11-22,2023-05-12,39,1.5,Positive
15380,284,24,2024-07-30,2024-08-29,72,3.1,Positive
15381,499,2,2024-06-11,2024-10-20,84,3.5,Negative
15382,425,14,2023-05-10,2023-09-15,14,1.4,Negative
15383,208,7,2023-09-24,2023-11-17,39,5.0,Positive
15384,425,23,2024-08-04,2024-11-16,82,1.2,Negative
15385,449,17,2024-09-02,2024-12-23,60,3.9,Neutral
15386,9,7,2022-11-19,2023-05-14,7,1.9,Neutral
15387,383,15,2024-01-03,2024-05-06,77,4.8,Positive
15388,172,8,2023-12-14,2024-06-09,3,4.7,Positive
15389,415,10,2023-07-30,2023-11-28,62,3.0,Positive
15390,413,19,2024-07-10,2024-10-09,36,2.2,Negative
15391,56,24,2022-12-17,2023-03-22,22,3.2,Negative
15392,455,24,2023-08-31,2024-02-16,2,3.2,Neutral
15393,182,2,2023-02-23,2023-06-26,66,2.0,Negative
15394,10,16,2023-08-29,2023-10-22,90,3.5,Negative
15395,361,22,2023-11-05,2024-04-08,54,2.3,Neutral
15396,326,3,2023-05-30,2023-08-14,38,3.9,Positive
15397,26,15,2023-12-22,2024-03-16,21,4.8,Positive
15398,86,3,2024-04-11,2024-08-24,35,4.6,Positive
15399,41,16,2024-07-17,2024-10-25,34,1.5,Neutral
15400,107,3,2023-11-20,2024-04-23,1,3.6,Positive
15401,384,6,2024-03-04,2024-04-17,33,4.9,Positive
15402,363,17,2023-03-12,2023-08-01,42,2.0,Neutral
15403,255,7,2023-05-15,2023-06-30,80,2.3,Neutral
15404,420,2,2024-09-05,2024-11-18,11,4.1,Positive
15405,327,2,2023-04-04,2023-09-20,38,1.0,Neutral
15406,175,16,2023-06-19,2023-09-12,11,4.4,Positive
15407,415,5,2024-08-27,2024-12-01,58,4.9,Positive
15408,461,16,2023-09-08,2023-12-20,22,3.1,Positive
15409,495,2,2024-04-01,2024-07-28,55,4.2,Positive
15410,385,8,2024-04-15,2024-05-21,42,3.8,Neutral
15411,411,1,2023-06-02,2023-08-13,61,1.8,Positive
15412,98,2,2023-04-23,2023-08-31,59,4.8,Positive
15413,104,19,2022-11-21,2023-01-03,95,3.5,Positive
15414,210,3,2023-11-19,2024-05-03,73,2.7,Neutral
15415,312,7,2024-08-03,2024-10-28,58,2.7,Neutral
15416,165,23,2024-01-30,2024-03-12,94,1.2,Positive
15417,41,18,2023-12-13,2024-06-10,61,3.3,Positive
15418,274,12,2022-11-20,2023-01-29,70,4.9,Positive
15419,101,12,2024-04-27,2024-07-15,14,2.2,Neutral
15420,96,12,2023-03-19,2023-08-14,58,2.1,Negative
15421,123,5,2024-02-21,2024-06-10,37,3.7,Negative
15422,265,23,2024-06-21,2024-08-09,82,2.8,Neutral
15423,431,6,2024-02-28,2024-04-28,52,1.1,Negative
15424,277,20,2022-11-26,2023-02-16,77,2.7,Negative
15425,409,14,2023-10-18,2024-04-05,23,4.0,Positive
15426,497,20,2023-09-30,2024-02-08,97,2.0,Negative
15427,29,3,2024-02-11,2024-05-12,56,4.8,Positive
15428,70,16,2023-06-08,2023-09-17,44,4.6,Positive
15429,284,2,2024-08-25,2024-12-31,17,2.1,Positive
15430,412,5,2024-08-29,2024-11-05,34,3.1,Positive
15431,63,23,2023-02-04,2023-03-29,44,3.0,Neutral
15432,157,22,2023-11-26,2024-05-24,98,4.7,Positive
15433,91,2,2023-03-20,2023-05-11,58,2.9,Positive
15434,386,22,2023-07-05,2023-09-25,26,3.1,Negative
15435,47,12,2024-09-22,2025-02-18,48,1.7,Negative
15436,210,15,2024-05-14,2024-10-09,51,1.9,Negative
15437,332,20,2024-05-04,2024-10-27,24,3.3,Negative
15438,334,8,2023-03-05,2023-05-29,68,4.4,Positive
15439,489,6,2022-12-20,2023-02-24,81,3.1,Negative
15440,440,1,2023-06-08,2023-08-06,62,3.2,Negative
15441,173,22,2024-06-25,2024-09-18,75,3.7,Negative
15442,32,8,2022-10-19,2023-04-17,1,1.3,Negative
15443,264,7,2023-08-10,2023-12-22,35,4.6,Positive
15444,411,3,2024-01-22,2024-02-21,82,2.1,Neutral
15445,447,4,2024-04-28,2024-09-15,85,2.4,Positive
15446,467,5,2023-01-10,2023-06-12,85,1.4,Positive
15447,495,16,2023-01-09,2023-03-24,71,4.5,Positive
15448,304,5,2024-05-31,2024-09-18,97,1.3,Negative
15449,355,9,2024-06-30,2024-08-28,39,2.6,Positive
15450,272,1,2023-06-18,2023-11-28,64,1.3,Negative
15451,123,16,2024-04-08,2024-05-28,19,4.3,Positive
15452,163,19,2023-07-28,2023-10-23,49,2.5,Positive
15453,104,8,2023-09-01,2024-01-16,20,3.6,Positive
15454,368,23,2023-10-14,2024-01-10,33,1.7,Positive
15455,99,14,2023-06-25,2023-12-05,37,2.1,Negative
15456,96,13,2023-05-10,2023-08-15,30,4.3,Positive
15457,252,19,2024-04-08,2024-09-04,4,3.9,Negative
15458,331,9,2024-02-10,2024-06-30,2,2.2,Positive
15459,415,20,2022-10-16,2022-12-10,5,3.1,Positive
15460,461,13,2023-04-16,2023-06-15,58,4.1,Positive
15461,79,3,2024-01-17,2024-02-17,51,5.0,Positive
15462,378,16,2024-03-25,2024-07-04,74,4.5,Positive
15463,497,16,2024-08-05,2024-10-09,41,3.8,Positive
15464,104,9,2023-04-11,2023-07-13,2,1.2,Neutral
15465,438,14,2022-11-16,2023-02-26,32,1.0,Neutral
15466,71,1,2024-06-18,2024-09-24,21,2.5,Positive
15467,331,8,2023-11-08,2024-04-06,57,2.1,Negative
15468,250,8,2024-09-08,2024-12-11,60,4.5,Positive
15469,379,4,2024-04-20,2024-09-17,23,1.7,Negative
15470,78,4,2024-01-04,2024-05-13,39,4.4,Positive
15471,420,4,2023-11-17,2024-02-04,92,1.7,Neutral
15472,285,14,2022-10-26,2023-02-01,71,2.9,Negative
15473,86,8,2023-02-10,2023-07-14,27,1.3,Positive
15474,274,13,2023-04-16,2023-06-19,36,2.5,Positive
15475,189,5,2023-05-11,2023-11-07,13,3.0,Neutral
15476,405,16,2023-03-11,2023-05-25,0,4.4,Positive
15477,14,12,2024-01-28,2024-05-26,22,2.8,Negative
15478,413,16,2023-06-15,2023-08-16,89,2.5,Negative
15479,335,11,2023-10-06,2024-02-08,27,3.7,Neutral
15480,180,23,2023-11-13,2024-01-02,57,3.3,Negative
15481,86,24,2023-11-24,2024-01-02,73,1.1,Negative
15482,98,22,2023-12-25,2024-03-06,30,1.2,Neutral
15483,292,11,2024-07-15,2024-11-09,96,1.8,Neutral
15484,195,10,2024-08-04,2024-09-06,86,1.8,Negative
15485,163,5,2023-11-23,2024-03-14,9,4.4,Positive
15486,343,12,2024-02-19,2024-05-30,37,2.8,Positive
15487,433,16,2023-05-13,2023-08-28,51,4.3,Positive
15488,104,7,2023-04-17,2023-07-11,92,3.9,Negative
15489,361,13,2023-09-22,2023-12-06,18,3.9,Positive
15490,168,2,2023-01-14,2023-07-08,84,3.9,Negative
15491,248,9,2022-11-23,2023-01-26,79,1.4,Neutral
15492,426,16,2024-06-11,2024-09-27,51,4.3,Positive
15493,127,22,2024-10-08,2025-02-19,3,4.6,Positive
15494,162,9,2022-11-20,2023-01-26,73,4.0,Positive
15495,418,8,2024-04-27,2024-07-19,74,3.5,Negative
15496,425,22,2024-03-30,2024-08-11,39,4.6,Positive
15497,287,22,2024-07-11,2024-11-12,97,3.3,Neutral
15498,409,19,2024-03-25,2024-09-14,5,1.6,Neutral
15499,252,9,2023-02-09,2023-06-01,28,4.2,Positive
15500,412,4,2023-09-22,2024-01-01,66,4.0,Positive
15501,96,17,2022-10-16,2022-11-20,5,5.0,Positive
15502,61,3,2022-12-02,2023-04-17,19,2.4,Neutral
15503,471,23,2024-01-26,2024-04-07,36,3.5,Negative
15504,448,15,2022-10-14,2023-03-07,7,3.6,Neutral
15505,154,3,2024-08-19,2024-10-14,4,1.5,Negative
15506,67,2,2023-01-24,2023-03-04,98,4.5,Positive
15507,14,13,2024-06-12,2024-10-16,27,1.3,Positive
15508,407,13,2022-12-28,2023-05-21,82,1.6,Positive
15509,361,12,2023-03-09,2023-07-22,83,3.1,Negative
15510,263,16,2022-10-12,2022-12-04,87,1.3,Neutral
15511,149,6,2024-02-14,2024-05-08,41,2.0,Positive
15512,495,21,2023-12-19,2024-05-04,29,3.4,Positive
15513,195,12,2024-09-13,2024-10-13,19,4.1,Positive
15514,471,3,2024-04-09,2024-09-15,33,3.2,Positive
15515,391,2,2023-08-30,2023-10-09,49,4.5,Positive
15516,292,24,2023-07-16,2023-12-09,45,1.1,Positive
15517,263,4,2023-03-10,2023-04-28,21,1.1,Negative
15518,335,22,2022-10-29,2023-02-12,43,3.2,Negative
15519,173,7,2023-10-14,2024-01-10,76,4.0,Positive
15520,272,19,2022-11-19,2023-02-20,97,4.3,Positive
15521,168,11,2023-01-07,2023-05-02,32,3.1,Positive
15522,431,20,2023-02-20,2023-06-03,84,2.1,Negative
15523,72,13,2023-02-10,2023-03-28,52,3.7,Neutral
15524,102,14,2023-10-30,2024-04-13,13,2.2,Neutral
15525,61,22,2024-04-16,2024-07-13,62,3.5,Neutral
15526,86,16,2023-02-17,2023-05-06,72,4.0,Positive
15527,195,15,2023-09-03,2023-12-25,21,3.2,Positive
15528,438,21,2023-09-28,2023-12-12,1,3.0,Negative
15529,202,7,2024-02-20,2024-06-01,95,1.7,Negative
15530,32,8,2023-08-14,2023-11-04,27,3.1,Positive
15531,8,11,2023-11-03,2024-02-12,97,2.2,Negative
15532,387,24,2022-10-13,2022-12-11,76,1.4,Neutral
15533,285,24,2024-02-12,2024-05-05,98,4.5,Positive
15534,269,24,2024-07-23,2025-01-13,68,1.7,Negative
15535,455,23,2023-11-12,2024-02-09,74,3.6,Neutral
15536,376,11,2023-06-16,2023-11-21,15,4.8,Positive
15537,433,20,2023-11-03,2024-03-13,80,2.3,Positive
15538,87,18,2023-08-29,2023-11-23,86,4.2,Positive
15539,67,9,2023-02-26,2023-07-30,0,4.0,Positive
15540,103,12,2023-01-15,2023-03-12,89,1.2,Neutral
15541,437,20,2024-01-13,2024-04-07,92,2.6,Negative
15542,258,12,2024-05-10,2024-06-23,78,1.7,Neutral
15543,263,10,2023-08-27,2024-02-11,24,4.1,Positive
15544,283,2,2023-07-12,2023-12-05,25,3.1,Negative
15545,438,22,2024-03-04,2024-08-17,4,2.0,Negative
15546,293,6,2024-02-03,2024-07-05,81,2.4,Neutral
15547,453,12,2023-10-17,2024-02-23,29,4.2,Positive
15548,105,16,2023-08-12,2024-01-12,36,1.1,Neutral
15549,226,1,2023-11-13,2024-01-03,2,2.1,Negative
15550,94,10,2024-09-19,2024-10-28,56,1.6,Negative
15551,263,5,2023-05-04,2023-08-09,45,4.7,Positive
15552,153,4,2023-06-23,2023-10-18,27,4.5,Positive
15553,495,15,2024-03-09,2024-06-02,9,2.3,Neutral
15554,361,10,2024-07-03,2024-11-07,16,1.2,Negative
15555,433,24,2023-09-01,2023-12-03,98,3.2,Neutral
15556,176,8,2024-10-04,2024-12-07,83,2.0,Negative
15557,104,2,2023-07-16,2023-09-06,6,4.6,Positive
15558,252,10,2023-06-03,2023-11-26,98,1.0,Neutral
15559,312,10,2023-01-13,2023-05-13,46,4.5,Positive
15560,429,22,2024-01-27,2024-06-14,14,2.5,Negative
15561,28,17,2024-08-31,2024-11-04,93,3.1,Positive
15562,257,21,2024-06-17,2024-08-29,73,2.6,Positive
15563,265,15,2022-12-08,2023-05-26,57,4.5,Positive
15564,264,16,2022-11-13,2023-01-20,77,2.4,Neutral
15565,413,21,2024-09-14,2025-01-17,89,3.0,Positive
15566,47,2,2024-06-23,2024-09-24,45,2.6,Negative
15567,332,4,2023-10-17,2024-01-11,9,1.6,Neutral
15568,297,16,2024-04-24,2024-06-24,85,2.4,Negative
15569,427,10,2023-05-24,2023-10-24,88,4.7,Positive
15570,331,9,2022-11-19,2023-01-27,5,4.8,Positive
15571,43,17,2024-06-10,2024-12-06,36,2.5,Negative
15572,74,13,2023-03-01,2023-06-18,72,3.0,Positive
15573,249,7,2022-11-27,2023-04-04,28,4.5,Positive
15574,26,1,2023-05-22,2023-07-23,21,1.5,Negative
15575,213,19,2024-07-18,2024-09-01,91,2.2,Negative
15576,32,4,2024-06-12,2024-10-25,6,1.4,Negative
15577,15,6,2023-11-28,2023-12-30,57,1.6,Positive
15578,200,21,2022-11-02,2023-02-04,38,4.3,Positive
15579,104,22,2023-05-06,2023-08-23,52,1.8,Neutral
15580,96,19,2023-12-24,2024-04-19,95,4.9,Positive
15581,437,1,2024-08-06,2025-01-29,96,4.5,Positive
15582,7,21,2024-06-28,2024-08-01,53,4.9,Positive
15583,73,13,2024-01-15,2024-04-23,52,3.0,Positive
15584,66,7,2023-10-31,2024-02-08,74,3.1,Negative
15585,131,5,2024-07-21,2024-09-12,41,4.9,Positive
15586,489,20,2023-05-28,2023-08-19,34,4.1,Positive
15587,232,22,2023-08-03,2023-10-14,83,3.8,Positive
15588,354,12,2022-10-23,2023-02-03,29,3.2,Negative
15589,103,9,2024-08-18,2025-01-03,15,3.0,Positive
15590,495,17,2024-06-06,2024-10-24,80,1.8,Negative
15591,444,14,2024-07-12,2024-08-26,10,1.8,Positive
15592,157,23,2023-06-17,2023-10-22,7,2.6,Neutral
15593,210,11,2023-08-03,2023-09-11,0,2.5,Negative
15594,392,19,2024-06-26,2024-11-09,5,4.8,Positive
15595,120,11,2022-10-22,2023-03-30,50,2.9,Negative
15596,104,10,2024-02-21,2024-04-28,54,2.8,Positive
15597,86,9,2023-04-15,2023-08-01,35,3.1,Negative
15598,287,11,2022-11-10,2023-01-01,99,1.6,Negative
15599,250,11,2024-04-10,2024-08-15,36,1.2,Positive
15600,493,3,2024-05-10,2024-09-06,53,3.6,Negative
15601,341,19,2023-02-09,2023-05-30,100,1.4,Neutral
15602,431,20,2023-08-29,2024-01-01,95,4.2,Positive
15603,431,3,2024-05-25,2024-08-15,13,2.0,Positive
15604,107,10,2024-03-12,2024-08-20,30,2.9,Neutral
15605,127,6,2023-09-14,2024-01-28,21,3.9,Positive
15606,444,22,2023-03-17,2023-07-18,25,1.5,Neutral
15607,7,17,2024-08-10,2024-10-18,7,4.4,Positive
15608,274,24,2023-04-29,2023-09-21,76,4.7,Positive
15609,363,5,2023-11-23,2024-01-31,88,2.7,Neutral
15610,210,24,2024-03-03,2024-07-22,67,1.9,Negative
15611,287,1,2023-10-03,2023-11-24,82,1.6,Positive
15612,100,4,2022-12-21,2023-05-30,89,4.1,Positive
15613,379,14,2023-04-21,2023-07-10,14,4.4,Positive
15614,123,3,2024-05-10,2024-06-25,81,3.8,Negative
15615,255,11,2023-11-14,2024-03-13,23,1.4,Positive
15616,96,4,2023-07-02,2023-09-05,86,3.5,Positive
15617,309,11,2024-01-12,2024-07-09,28,3.3,Positive
15618,27,15,2023-09-26,2024-02-15,54,1.3,Neutral
15619,410,8,2023-06-21,2023-08-02,27,4.7,Positive
15620,100,3,2023-07-12,2023-09-27,26,4.9,Positive
15621,49,16,2023-04-19,2023-10-15,58,1.9,Neutral
15622,191,5,2023-03-06,2023-07-26,65,2.5,Negative
15623,287,4,2024-04-17,2024-10-09,88,1.3,Negative
15624,241,10,2023-04-06,2023-08-14,6,3.5,Negative
15625,20,24,2024-04-24,2024-07-27,38,3.5,Negative
15626,415,2,2023-06-13,2023-11-12,51,2.2,Negative
15627,332,9,2023-05-04,2023-08-03,39,2.9,Neutral
15628,312,21,2024-09-24,2025-03-21,11,2.5,Positive
15629,495,1,2024-09-14,2024-11-16,78,2.5,Positive
15630,489,11,2024-03-07,2024-08-14,63,2.8,Neutral
15631,226,22,2023-02-05,2023-06-27,16,1.1,Negative
15632,32,15,2024-09-30,2024-12-13,43,1.0,Negative
15633,297,14,2023-09-30,2024-03-02,53,3.6,Positive
15634,70,3,2024-04-19,2024-09-13,41,2.1,Negative
15635,98,24,2024-04-17,2024-10-13,4,3.1,Positive
15636,123,13,2024-06-24,2024-10-10,78,4.0,Positive
15637,29,21,2023-02-21,2023-07-15,5,2.3,Neutral
15638,444,11,2023-07-18,2023-11-20,30,1.7,Negative
15639,312,21,2023-09-08,2023-11-29,28,4.7,Positive
15640,287,8,2024-04-20,2024-07-07,27,3.6,Neutral
15641,456,2,2023-10-31,2023-12-04,67,4.0,Positive
15642,297,4,2024-06-08,2024-10-01,6,2.1,Neutral
15643,304,3,2023-03-24,2023-05-02,54,3.1,Positive
15644,429,2,2023-10-05,2024-01-24,93,1.8,Neutral
15645,467,5,2024-08-31,2024-11-20,38,2.2,Neutral
15646,415,14,2024-05-15,2024-08-24,57,1.7,Positive
15647,331,16,2024-09-13,2024-10-20,53,4.8,Positive
15648,301,17,2022-10-31,2022-12-20,36,1.8,Negative
15649,217,4,2023-02-02,2023-06-29,81,3.8,Negative
15650,72,19,2023-06-23,2023-11-20,92,3.9,Negative
15651,9,14,2023-08-22,2023-11-13,15,4.9,Positive
15652,227,21,2023-02-06,2023-03-11,31,3.3,Positive
15653,401,4,2024-03-18,2024-06-20,50,3.7,Positive
15654,211,24,2022-10-18,2023-03-12,38,1.9,Negative
15655,27,17,2023-02-16,2023-03-29,39,1.9,Positive
15656,125,17,2024-07-12,2024-08-21,63,4.1,Positive
15657,111,7,2023-08-25,2023-10-31,82,4.1,Positive
15658,415,5,2023-03-18,2023-07-15,47,1.9,Neutral
15659,409,17,2023-09-18,2023-12-04,41,2.2,Negative
15660,73,17,2022-11-28,2023-01-21,27,3.4,Positive
