enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,feedback
18724,263,3,2023-02-04,2023-04-10,52,2.7,"Not much to say, it was a standard course."
18725,379,18,2023-01-22,2023-05-25,18,2.2,I didn't learn anything new from this course.
18726,74,13,2024-01-08,2024-02-08,21,4.9,"Excellent course, highly recommend!"
18727,238,14,2024-06-13,2024-10-05,60,4.7,I really enjoyed this course.
18728,164,24,2024-09-09,2024-11-12,15,2.7,"The course was okay, not too bad."
18729,355,24,2023-02-16,2023-04-12,45,4.2,Very informative and well structured.
18730,28,23,2023-08-18,2023-10-25,43,1.6,"Not worth the time, very disappointing."
18731,418,19,2023-02-07,2023-07-04,15,2.7,"Not much to say, it was a standard course."
18732,182,9,2023-02-26,2023-08-02,53,2.5,"Not much to say, it was a standard course."
18733,102,2,2024-09-06,2024-12-30,55,2.4,The content was outdated and irrelevant.
18734,41,21,2023-06-16,2023-11-02,81,2.9,"Not much to say, it was a standard course."
18735,315,8,2024-06-03,2024-07-26,47,4.9,"Excellent course, highly recommend!"
18736,425,8,2023-11-02,2024-02-01,97,1.3,I didn't learn anything new from this course.
18737,7,16,2024-03-18,2024-09-07,35,1.9,"Not worth the time, very disappointing."
18738,355,22,2023-08-25,2024-02-04,17,3.8,"Not much to say, it was a standard course."
18739,157,14,2024-08-11,2025-02-02,96,2.8,"The course was okay, not too bad."
18740,145,5,2024-04-04,2024-09-12,62,4.1,The materials provided were very helpful.
18741,226,18,2023-01-05,2023-02-21,47,2.5,It was a decent experience overall.
18742,70,6,2023-01-21,2023-03-26,66,4.1,I really enjoyed this course.
18743,78,24,2022-12-26,2023-03-16,39,3.6,The course met my expectations.
18744,453,19,2024-05-16,2024-07-28,94,3.6,The course met my expectations.
18745,287,14,2024-04-21,2024-07-29,85,2.9,Average course with some useful content.
18746,425,5,2023-05-06,2023-07-21,44,1.1,The content was outdated and irrelevant.
18747,195,14,2023-02-27,2023-05-04,68,1.3,"Not worth the time, very disappointing."
18748,340,12,2024-05-02,2024-07-06,38,1.9,The content was outdated and irrelevant.
18749,293,3,2024-07-06,2024-09-06,83,1.6,The content was outdated and irrelevant.
18750,497,14,2022-10-25,2022-12-17,54,3.0,Average course with some useful content.
18751,70,22,2024-08-30,2025-02-07,11,1.9,"Not worth the time, very disappointing."
18752,178,14,2023-07-02,2023-08-21,22,2.8,"Not much to say, it was a standard course."
18753,388,20,2024-01-06,2024-04-30,83,2.6,It was a decent experience overall.
18754,76,14,2024-03-05,2024-06-05,11,4.1,Very informative and well structured.
18755,444,16,2024-05-09,2024-09-16,10,4.6,The materials provided were very helpful.
18756,72,3,2023-10-31,2024-03-31,1,3.5,Average course with some useful content.
18757,334,20,2024-06-09,2024-07-23,78,2.8,"Not much to say, it was a standard course."
18758,252,22,2023-03-10,2023-04-14,3,3.5,"Not much to say, it was a standard course."
18759,413,22,2024-09-30,2025-01-08,9,3.9,"Not much to say, it was a standard course."
18760,259,16,2023-07-21,2024-01-10,69,1.0,"Poorly organized, I expected better."
18761,96,13,2024-02-04,2024-03-06,61,1.8,The content was outdated and irrelevant.
18762,103,3,2024-06-10,2024-11-29,74,1.9,"Poorly organized, I expected better."
18763,363,5,2023-06-12,2023-10-22,63,2.5,"Not much to say, it was a standard course."
18764,163,13,2023-01-22,2023-06-28,67,4.2,The materials provided were very helpful.
18765,130,14,2023-05-30,2023-11-26,6,4.7,The materials provided were very helpful.
18766,301,7,2023-08-05,2023-11-24,91,3.8,It was a decent experience overall.
18767,378,20,2023-11-20,2024-05-09,39,1.6,"Poorly organized, I expected better."
18768,163,2,2023-12-05,2024-05-08,11,4.4,Very informative and well structured.
18769,276,2,2023-11-09,2024-03-02,41,3.7,The course met my expectations.
18770,320,21,2022-12-12,2023-04-02,17,1.2,The content was outdated and irrelevant.
18771,489,15,2024-05-31,2024-08-01,44,2.7,It was a decent experience overall.
18772,105,22,2023-10-05,2023-11-23,37,1.3,"Poorly organized, I expected better."
18773,459,18,2023-03-21,2023-04-26,31,4.3,The materials provided were very helpful.
18774,94,18,2023-07-19,2023-10-31,85,5.0,I really enjoyed this course.
18775,54,22,2022-12-02,2023-02-08,52,1.8,The content was outdated and irrelevant.
18776,302,21,2024-02-26,2024-06-21,49,4.5,I really enjoyed this course.
18777,153,1,2024-07-29,2024-12-11,77,4.5,"The instructor was great, learned a lot!"
18778,401,6,2023-02-14,2023-05-18,42,1.3,"Poorly organized, I expected better."
18779,162,16,2024-09-12,2025-01-30,88,2.5,"The course was okay, not too bad."
18780,102,2,2024-10-06,2024-11-15,17,4.9,Very informative and well structured.
18781,226,14,2024-10-03,2024-12-05,38,1.1,I would not recommend this course.
18782,123,21,2023-07-07,2023-09-06,37,1.2,The content was outdated and irrelevant.
18783,325,22,2024-02-06,2024-05-13,16,2.6,"Not much to say, it was a standard course."
18784,189,3,2023-07-01,2023-11-24,17,4.7,"Excellent course, highly recommend!"
18785,123,17,2024-01-21,2024-04-12,12,3.5,Average course with some useful content.
18786,297,7,2023-02-27,2023-07-23,36,3.1,"Not much to say, it was a standard course."
18787,67,3,2024-09-25,2024-12-05,83,2.0,I would not recommend this course.
18788,328,6,2023-04-24,2023-08-11,42,3.3,Average course with some useful content.
18789,233,7,2023-10-02,2024-01-01,80,4.3,The materials provided were very helpful.
18790,29,4,2024-02-11,2024-05-09,21,3.2,"The course was okay, not too bad."
18791,22,23,2024-04-21,2024-06-01,65,4.1,I really enjoyed this course.
18792,449,11,2024-04-09,2024-08-27,93,2.8,The course met my expectations.
18793,471,3,2024-01-20,2024-04-21,81,2.4,I would not recommend this course.
18794,101,22,2024-06-12,2024-08-06,38,3.8,Average course with some useful content.
18795,71,24,2023-09-19,2024-01-29,18,2.8,Average course with some useful content.
18796,95,10,2024-05-07,2024-07-31,85,4.5,"Excellent course, highly recommend!"
18797,361,13,2023-03-19,2023-07-30,34,3.4,It was a decent experience overall.
18798,492,13,2023-06-05,2023-10-15,71,2.1,"Poorly organized, I expected better."
18799,14,1,2024-10-03,2025-02-27,35,1.7,"Not worth the time, very disappointing."
18800,68,21,2023-04-12,2023-09-09,5,5.0,The materials provided were very helpful.
18801,54,10,2024-01-18,2024-05-30,41,3.4,The course met my expectations.
18802,455,20,2023-10-16,2024-02-01,76,3.5,It was a decent experience overall.
18803,95,4,2024-07-26,2024-12-21,7,4.7,"The instructor was great, learned a lot!"
18804,177,19,2024-06-03,2024-07-13,59,3.0,The course met my expectations.
18805,394,21,2024-01-25,2024-06-17,93,3.7,It was a decent experience overall.
18806,332,12,2023-06-13,2023-11-13,61,4.1,I really enjoyed this course.
18807,413,6,2024-06-05,2024-12-02,16,4.4,I really enjoyed this course.
18808,444,2,2024-01-21,2024-03-21,31,4.8,Very informative and well structured.
18809,309,7,2023-06-01,2023-09-12,44,1.2,I didn't learn anything new from this course.
18810,480,14,2024-06-22,2024-08-14,70,4.4,I really enjoyed this course.
18811,495,7,2023-11-16,2024-03-30,34,3.4,It was a decent experience overall.
18812,49,10,2022-11-17,2023-03-15,95,3.5,"The course was okay, not too bad."
18813,29,14,2023-07-19,2023-10-26,6,1.5,"Poorly organized, I expected better."
18814,255,11,2024-03-24,2024-07-10,64,4.9,The materials provided were very helpful.
18815,180,6,2023-04-29,2023-07-21,3,1.2,The content was outdated and irrelevant.
18816,485,9,2024-02-29,2024-07-23,67,3.6,It was a decent experience overall.
18817,452,4,2023-11-22,2024-02-02,8,1.6,I would not recommend this course.
18818,433,23,2023-07-30,2023-10-29,60,2.6,It was a decent experience overall.
18819,100,2,2023-12-31,2024-06-25,97,2.7,"The course was okay, not too bad."
18820,86,24,2024-04-25,2024-06-11,4,5.0,Very informative and well structured.
18821,440,6,2024-07-30,2024-10-08,59,4.7,Very informative and well structured.
18822,440,24,2024-05-15,2024-10-08,33,3.9,The course met my expectations.
18823,127,14,2023-10-13,2024-03-04,21,1.9,I didn't learn anything new from this course.
18824,38,22,2023-03-08,2023-04-18,9,3.2,The course met my expectations.
18825,285,3,2023-01-01,2023-02-08,48,1.8,"Not worth the time, very disappointing."
18826,14,23,2024-05-15,2024-06-28,55,1.1,The content was outdated and irrelevant.
18827,78,21,2023-08-15,2023-10-20,100,4.0,Very informative and well structured.
18828,77,18,2022-12-11,2023-04-06,11,3.9,Average course with some useful content.
18829,181,23,2023-08-04,2023-12-04,31,2.4,I would not recommend this course.
18830,429,7,2023-01-25,2023-04-13,68,3.8,The course met my expectations.
18831,182,5,2023-05-28,2023-07-27,0,4.8,Very informative and well structured.
18832,29,24,2023-06-21,2023-10-20,34,2.7,"Not much to say, it was a standard course."
18833,144,2,2024-08-31,2024-10-21,56,4.9,Very informative and well structured.
18834,386,8,2024-09-24,2025-02-26,22,3.9,"The course was okay, not too bad."
18835,332,20,2024-07-28,2024-10-16,100,4.8,I really enjoyed this course.
18836,331,22,2023-09-07,2024-01-31,86,4.1,"The instructor was great, learned a lot!"
18837,104,11,2024-05-13,2024-10-08,70,3.0,"The course was okay, not too bad."
18838,435,22,2024-05-21,2024-10-02,90,3.3,It was a decent experience overall.
18839,191,5,2024-02-16,2024-05-04,53,4.9,"The instructor was great, learned a lot!"
18840,78,5,2023-03-08,2023-08-07,13,4.9,Very informative and well structured.
18841,144,8,2023-09-27,2023-11-20,84,3.6,It was a decent experience overall.
18842,471,8,2023-02-22,2023-08-08,36,4.3,"Excellent course, highly recommend!"
18843,15,19,2023-10-22,2024-02-15,0,3.2,It was a decent experience overall.
18844,354,24,2022-12-22,2023-02-25,22,3.9,Average course with some useful content.
18845,227,16,2023-09-12,2024-02-04,55,5.0,"The instructor was great, learned a lot!"
18846,480,1,2023-01-20,2023-06-29,32,1.7,I didn't learn anything new from this course.
18847,70,11,2024-09-28,2024-12-29,41,3.9,The course met my expectations.
18848,88,19,2023-04-04,2023-07-08,56,1.6,I didn't learn anything new from this course.
18849,165,18,2023-04-14,2023-09-09,80,3.2,It was a decent experience overall.
18850,304,24,2024-01-08,2024-04-08,79,2.2,"Poorly organized, I expected better."
18851,485,2,2024-06-24,2024-09-06,92,2.8,Average course with some useful content.
18852,301,6,2023-12-18,2024-05-31,64,1.3,I didn't learn anything new from this course.
18853,163,8,2023-03-27,2023-06-25,88,1.8,"Poorly organized, I expected better."
18854,418,24,2024-05-16,2024-06-17,6,1.6,I would not recommend this course.
18855,280,9,2022-11-06,2023-01-16,60,3.7,"The course was okay, not too bad."
18856,168,1,2023-10-26,2023-12-18,92,2.6,The course met my expectations.
18857,294,15,2023-06-01,2023-10-03,97,2.4,"Poorly organized, I expected better."
18858,122,6,2023-01-09,2023-04-20,9,4.3,"Excellent course, highly recommend!"
18859,312,12,2023-01-31,2023-07-04,86,3.3,The course met my expectations.
18860,431,5,2023-09-06,2023-10-06,15,4.9,The materials provided were very helpful.
18861,366,19,2023-03-05,2023-06-06,83,1.9,I didn't learn anything new from this course.
18862,489,21,2023-04-13,2023-07-18,91,2.3,I didn't learn anything new from this course.
18863,85,5,2024-10-03,2025-01-05,11,3.5,The course met my expectations.
18864,195,14,2023-02-16,2023-03-23,24,4.1,The materials provided were very helpful.
18865,121,1,2024-01-01,2024-03-20,90,3.0,The course met my expectations.
18866,165,6,2023-11-25,2024-03-30,9,1.5,The content was outdated and irrelevant.
18867,335,19,2023-11-22,2024-05-04,92,1.8,"Poorly organized, I expected better."
18868,431,19,2023-04-23,2023-07-12,49,3.5,The course met my expectations.
18869,401,3,2024-06-03,2024-10-29,19,3.2,The course met my expectations.
18870,467,24,2023-07-05,2023-12-12,66,1.1,"Not worth the time, very disappointing."
18871,428,13,2023-01-26,2023-03-23,5,3.8,"The course was okay, not too bad."
18872,8,22,2023-04-30,2023-06-22,57,1.0,I didn't learn anything new from this course.
18873,427,13,2023-08-24,2023-12-26,29,2.4,"Not worth the time, very disappointing."
18874,78,20,2024-06-15,2024-10-01,78,3.4,Average course with some useful content.
18875,188,17,2023-06-19,2023-10-24,8,3.8,"Not much to say, it was a standard course."
18876,267,7,2022-12-25,2023-06-15,96,1.9,"Not worth the time, very disappointing."
18877,195,20,2023-03-03,2023-07-28,86,4.2,"The instructor was great, learned a lot!"
18878,123,12,2023-08-10,2024-01-13,46,4.4,"The instructor was great, learned a lot!"
18879,257,24,2023-07-12,2023-10-05,99,3.1,The course met my expectations.
18880,428,1,2023-09-29,2024-03-20,73,4.4,The materials provided were very helpful.
18881,35,20,2023-05-17,2023-07-01,37,3.0,The course met my expectations.
18882,255,1,2024-02-28,2024-07-11,54,3.5,It was a decent experience overall.
18883,127,19,2022-12-19,2023-02-14,59,4.2,"The instructor was great, learned a lot!"
18884,10,12,2024-04-26,2024-09-17,61,3.1,The course met my expectations.
18885,374,10,2024-01-08,2024-05-14,88,1.8,I would not recommend this course.
18886,210,14,2023-08-23,2023-12-20,54,1.8,The content was outdated and irrelevant.
18887,22,23,2024-07-14,2025-01-08,38,4.8,"Excellent course, highly recommend!"
18888,32,4,2024-10-05,2025-01-27,2,1.7,I didn't learn anything new from this course.
18889,154,24,2023-11-26,2024-03-28,2,2.4,"Poorly organized, I expected better."
18890,121,6,2023-04-26,2023-06-17,14,4.8,"The instructor was great, learned a lot!"
18891,312,12,2023-11-10,2024-04-02,11,1.3,I would not recommend this course.
18892,255,9,2024-08-25,2025-02-19,13,1.2,I would not recommend this course.
18893,314,12,2024-09-18,2025-01-13,1,1.5,The content was outdated and irrelevant.
18894,99,17,2024-04-27,2024-10-11,94,2.1,"Not worth the time, very disappointing."
18895,32,3,2024-04-18,2024-06-24,98,1.7,I didn't learn anything new from this course.
18896,306,13,2024-05-11,2024-07-23,50,4.9,I really enjoyed this course.
18897,67,22,2023-08-28,2023-12-05,77,3.8,Average course with some useful content.
18898,456,15,2023-03-05,2023-07-21,53,4.0,Very informative and well structured.
18899,363,16,2023-11-29,2024-03-01,48,2.8,"Not much to say, it was a standard course."
18900,336,14,2024-04-10,2024-05-27,52,1.1,I didn't learn anything new from this course.
18901,411,13,2023-08-17,2023-12-02,74,3.9,"Not much to say, it was a standard course."
18902,123,14,2024-08-11,2025-01-24,55,4.5,"Excellent course, highly recommend!"
18903,263,12,2023-05-03,2023-06-02,76,4.1,"Excellent course, highly recommend!"
18904,176,11,2022-11-19,2023-04-17,16,1.8,The content was outdated and irrelevant.
18905,234,3,2023-01-11,2023-03-18,55,4.3,The materials provided were very helpful.
18906,164,24,2024-05-27,2024-08-05,72,3.0,"Not much to say, it was a standard course."
18907,66,15,2024-05-07,2024-08-02,1,1.8,"Poorly organized, I expected better."
18908,287,9,2023-08-24,2023-11-19,65,4.8,"The instructor was great, learned a lot!"
18909,202,1,2023-07-21,2023-09-06,98,2.4,I would not recommend this course.
18910,178,2,2024-03-21,2024-06-30,100,1.5,"Not worth the time, very disappointing."
18911,268,4,2024-05-26,2024-09-27,82,3.0,"Not much to say, it was a standard course."
18912,243,1,2024-04-01,2024-08-16,92,4.4,"Excellent course, highly recommend!"
18913,153,3,2024-04-26,2024-08-29,35,4.8,The materials provided were very helpful.
18914,146,7,2023-11-25,2024-04-02,37,2.1,"Poorly organized, I expected better."
18915,182,9,2023-02-15,2023-06-14,52,4.3,I really enjoyed this course.
18916,318,12,2024-03-31,2024-09-26,63,4.1,I really enjoyed this course.
18917,440,3,2023-11-29,2024-01-24,97,1.9,I would not recommend this course.
18918,183,13,2024-05-22,2024-07-03,72,4.8,Very informative and well structured.
18919,303,3,2023-10-05,2023-12-29,92,4.5,Very informative and well structured.
18920,172,21,2024-05-19,2024-06-23,48,3.3,Average course with some useful content.
18921,467,23,2022-10-27,2023-01-24,35,4.2,I really enjoyed this course.
18922,269,15,2024-05-20,2024-07-15,16,1.1,"Not worth the time, very disappointing."
18923,26,3,2023-08-20,2023-11-01,24,4.4,Very informative and well structured.
18924,304,24,2023-10-14,2024-03-06,22,3.1,Average course with some useful content.
18925,489,12,2023-09-28,2024-02-20,97,2.2,I didn't learn anything new from this course.
18926,259,22,2023-03-29,2023-08-27,30,2.2,The content was outdated and irrelevant.
18927,269,23,2023-09-21,2024-01-01,36,4.3,The materials provided were very helpful.
18928,153,12,2023-06-05,2023-09-28,45,2.7,"Not much to say, it was a standard course."
18929,326,24,2023-06-16,2023-08-24,33,3.8,"The course was okay, not too bad."
18930,452,17,2023-07-08,2023-10-22,66,4.8,"The instructor was great, learned a lot!"
18931,378,1,2023-10-24,2024-02-09,79,4.7,The materials provided were very helpful.
18932,363,12,2023-05-16,2023-09-09,69,4.1,The materials provided were very helpful.
